"city","County","Year","Latitude","Longitude","HTD","CAN","STK","CLD","PNF"
"El Cerrito","Contra Costa",2000,37.9156,-122.2985,1503.27,1111.11,348.58,435.73,196.08
"El Cerrito","Contra Costa",2001,37.9156,-122.2985,1568.63,1241.83,501.09,283.22,196.08
"El Cerrito","Contra Costa",2002,37.9156,-122.2985,1851.85,1525.05,435.73,370.37,217.86
"El Cerrito","Contra Costa",2003,37.9156,-122.2985,1350.76,1198.26,544.66,152.51,217.86
"El Cerrito","Contra Costa",2004,37.9156,-122.2985,1372.55,1328.98,305.01,217.86,152.51
"El Cerrito","Contra Costa",2005,37.9156,-122.2985,1085.07,1128.47,390.63,173.61,86.81
"El Cerrito","Contra Costa",2006,37.9156,-122.2985,1497.40,1106.77,455.73,238.72,217.01
"El Cerrito","Contra Costa",2007,37.9156,-122.2985,1410.59,1236.98,217.01,217.01,108.51
"El Cerrito","Contra Costa",2008,37.9156,-122.2985,1302.08,1171.88,412.33,195.31,195.31
"El Cerrito","Contra Costa",2009,37.9156,-122.2985,1236.98,1171.88,347.22,303.82,86.81
"El Cerrito","Contra Costa",2010,37.9156,-122.2985,1117.65,941.18,294.12,117.65,98.04
"El Cerrito","Contra Costa",2011,37.9156,-122.2985,770.90,1166.24,256.97,138.37,39.53
"El Cerrito","Contra Costa",2012,37.9156,-122.2985,858.69,840.02,261.34,168.00,130.67
"El Cerrito","Contra Costa",2013,37.9156,-122.2985,1125.70,863.04,150.09,93.81,56.29
"El Cerrito","Contra Costa",2014,37.9156,-122.2985,774.64,810.66,378.31,108.09,54.04
"El Cerrito","Contra Costa",2015,37.9156,-122.2985,788.39,770.47,340.44,232.93,35.84
"El Dorado Hills","El Dorado",2000,38.685,-121.068,83.26,144.32,5.55,44.40,11.10
"El Dorado Hills","El Dorado",2001,38.685,-121.068,66.61,183.17,5.55,11.10,11.10
"El Dorado Hills","El Dorado",2002,38.685,-121.068,116.56,172.07,38.85,11.10,0.00
"El Dorado Hills","El Dorado",2003,38.685,-121.068,111.01,222.02,49.96,38.85,0.00
"El Dorado Hills","El Dorado",2004,38.685,-121.068,210.92,177.62,22.20,22.20,27.75
"El Dorado Hills","El Dorado",2005,38.685,-121.068,65.32,118.20,18.66,12.44,9.33
"El Dorado Hills","El Dorado",2006,38.685,-121.068,96.43,108.87,9.33,15.55,27.99
"El Dorado Hills","El Dorado",2007,38.685,-121.068,90.20,121.31,12.44,12.44,9.33
"El Dorado Hills","El Dorado",2008,38.685,-121.068,87.09,155.53,18.66,21.77,6.22
"El Dorado Hills","El Dorado",2009,38.685,-121.068,108.87,115.09,24.88,15.55,18.66
"El Dorado Hills","El Dorado",2010,38.685,-121.068,66.50,121.12,7.12,9.50,16.62
"El Dorado Hills","El Dorado",2011,38.685,-121.068,61.98,105.59,16.07,16.07,13.77
"El Dorado Hills","El Dorado",2012,38.685,-121.068,98.26,116.54,4.57,9.14,9.14
"El Dorado Hills","El Dorado",2013,38.685,-121.068,79.17,92.75,11.31,9.05,6.79
"El Dorado Hills","El Dorado",2014,38.685,-121.068,88.92,107.15,18.24,18.24,9.12
"El Dorado Hills","El Dorado",2015,38.685,-121.068,99.39,134.06,25.43,27.74,6.93
"El Granada","San Mateo",2000,37.5101,-122.4734,139.76,122.29,0.00,0.00,0.00
"El Granada","San Mateo",2001,37.5101,-122.4734,52.41,139.76,17.47,17.47,17.47
"El Granada","San Mateo",2002,37.5101,-122.4734,34.94,34.94,52.41,34.94,17.47
"El Granada","San Mateo",2003,37.5101,-122.4734,17.47,122.29,34.94,17.47,0.00
"El Granada","San Mateo",2004,37.5101,-122.4734,52.41,52.41,34.94,0.00,0.00
"El Granada","San Mateo",2005,37.5101,-122.4734,55.76,148.70,0.00,0.00,37.17
"El Granada","San Mateo",2006,37.5101,-122.4734,37.17,55.76,18.59,18.59,18.59
"El Granada","San Mateo",2007,37.5101,-122.4734,55.76,74.35,18.59,0.00,0.00
"El Granada","San Mateo",2008,37.5101,-122.4734,74.35,74.35,37.17,0.00,0.00
"El Granada","San Mateo",2009,37.5101,-122.4734,37.17,74.35,18.59,18.59,18.59
"El Granada","San Mateo",2010,37.5101,-122.4734,18.29,146.33,36.58,0.00,0.00
"El Granada","San Mateo",2011,37.5101,-122.4734,64.06,149.48,21.35,42.71,0.00
"El Granada","San Mateo",2012,37.5101,-122.4734,61.14,183.41,40.76,0.00,40.76
"El Granada","San Mateo",2013,37.5101,-122.4734,90.78,72.62,18.16,18.16,36.31
"El Granada","San Mateo",2014,37.5101,-122.4734,130.18,185.98,18.60,37.20,0.00
"El Granada","San Mateo",2015,37.5101,-122.4734,52.81,52.81,0.00,35.21,0.00
"El Monte","Los Angeles",2000,34.0705,-118.0149,118.14,65.54,24.15,16.38,18.11
"El Monte","Los Angeles",2000,34.0791,-118.0371,118.14,65.54,24.15,16.38,18.11
"El Monte","Los Angeles",2001,34.0705,-118.0149,122.45,97.44,18.97,19.83,16.38
"El Monte","Los Angeles",2001,34.0791,-118.0371,122.45,97.44,18.97,19.83,16.38
"El Monte","Los Angeles",2002,34.0686,-118.0276,110.38,82.78,31.91,18.97,16.38
"El Monte","Los Angeles",2002,34.0705,-118.0149,110.38,82.78,31.91,18.97,16.38
"El Monte","Los Angeles",2002,34.0791,-118.0371,110.38,82.78,31.91,18.97,16.38
"El Monte","Los Angeles",2003,34.0705,-118.0149,104.34,73.30,33.63,20.70,17.25
"El Monte","Los Angeles",2003,34.0791,-118.0371,104.34,73.30,33.63,20.70,17.25
"El Monte","Los Angeles",2004,34.0705,-118.0149,106.07,89.68,24.15,28.46,18.97
"El Monte","Los Angeles",2004,34.0791,-118.0371,106.07,89.68,24.15,28.46,18.97
"El Monte","Los Angeles",2005,34.0705,-118.0149,113.26,90.11,23.15,14.88,18.19
"El Monte","Los Angeles",2005,34.0791,-118.0371,113.26,90.11,23.15,14.88,18.19
"El Monte","Los Angeles",2006,34.0705,-118.0149,114.91,67.79,23.15,18.19,15.71
"El Monte","Los Angeles",2006,34.0791,-118.0371,114.91,67.79,23.15,18.19,15.71
"El Monte","Los Angeles",2007,34.0705,-118.0149,104.17,86.81,18.19,13.23,11.57
"El Monte","Los Angeles",2007,34.0791,-118.0371,104.17,86.81,18.19,13.23,11.57
"El Monte","Los Angeles",2008,34.0705,-118.0149,93.42,75.23,14.05,22.32,10.75
"El Monte","Los Angeles",2008,34.0791,-118.0371,93.42,75.23,14.05,22.32,10.75
"El Monte","Los Angeles",2009,34.0705,-118.0149,98.38,70.27,20.67,30.59,18.19
"El Monte","Los Angeles",2009,34.0791,-118.0371,98.38,70.27,20.67,30.59,18.19
"El Monte","Los Angeles",2010,34.0705,-118.0149,105.75,93.41,27.32,19.39,11.46
"El Monte","Los Angeles",2010,34.0791,-118.0371,105.75,93.41,27.32,19.39,11.46
"El Monte","Los Angeles",2011,34.0705,-118.0149,110.76,91.42,21.98,22.85,10.55
"El Monte","Los Angeles",2011,34.0791,-118.0371,110.76,91.42,21.98,22.85,10.55
"El Monte","Los Angeles",2012,34.0705,-118.0149,94.71,97.34,22.80,25.43,11.40
"El Monte","Los Angeles",2012,34.0791,-118.0371,94.71,97.34,22.80,25.43,11.40
"El Monte","Los Angeles",2013,34.0686,-118.0276,87.40,106.63,20.10,25.35,18.35
"El Monte","Los Angeles",2013,34.0705,-118.0149,87.40,106.63,20.10,25.35,18.35
"El Monte","Los Angeles",2013,34.0791,-118.0371,87.40,106.63,20.10,25.35,18.35
"El Monte","Los Angeles",2014,34.0686,-118.0276,111.07,97.19,20.83,22.56,10.41
"El Monte","Los Angeles",2014,34.0686,-118.0276,111.07,97.19,20.83,22.56,10.41
"El Monte","Los Angeles",2014,34.0705,-118.0149,111.07,97.19,20.83,22.56,10.41
"El Monte","Los Angeles",2014,34.0791,-118.0371,111.07,97.19,20.83,22.56,10.41
"El Monte","Los Angeles",2015,34.0686,-118.0276,102.84,109.76,18.15,13.83,17.28
"El Monte","Los Angeles",2015,34.0705,-118.0149,102.84,109.76,18.15,13.83,17.28
"El Monte","Los Angeles",2015,34.0791,-118.0371,102.84,109.76,18.15,13.83,17.28
"El Segundo","Los Angeles",2000,33.9243,-118.4119,205.83,118.51,31.19,56.13,18.71
"El Segundo","Los Angeles",2001,33.9243,-118.4119,193.35,124.74,43.66,31.19,12.47
"El Segundo","Los Angeles",2002,33.9243,-118.4119,174.64,155.93,49.90,49.90,24.95
"El Segundo","Los Angeles",2003,33.9243,-118.4119,230.77,193.35,18.71,43.66,12.47
"El Segundo","Los Angeles",2004,33.9243,-118.4119,199.59,137.22,49.90,12.47,12.47
"El Segundo","Los Angeles",2005,33.9243,-118.4119,216.75,117.66,30.96,30.96,18.58
"El Segundo","Los Angeles",2006,33.9243,-118.4119,136.24,185.78,55.73,37.16,43.35
"El Segundo","Los Angeles",2007,33.9243,-118.4119,191.97,235.32,12.39,61.93,37.16
"El Segundo","Los Angeles",2008,33.9243,-118.4119,179.59,173.40,49.54,49.54,12.39
"El Segundo","Los Angeles",2009,33.9243,-118.4119,117.66,105.28,49.54,55.73,24.77
"El Segundo","Los Angeles",2010,33.9243,-118.4119,120.09,168.13,24.02,24.02,12.01
"El Segundo","Los Angeles",2011,33.9243,-118.4119,156.65,150.63,42.18,24.10,6.03
"El Segundo","Los Angeles",2012,33.9243,-118.4119,149.90,179.88,23.98,41.97,17.99
"El Segundo","Los Angeles",2013,33.9243,-118.4119,173.03,149.16,11.93,29.83,11.93
"El Segundo","Los Angeles",2014,33.9243,-118.4119,106.89,95.02,23.75,47.51,0.00
"El Segundo","Los Angeles",2015,33.9243,-118.4119,82.70,135.86,17.72,41.35,17.72
"El Sobrante","Contra Costa",2000,37.9693,-122.2901,399.67,367.05,171.29,114.19,57.10
"El Sobrante","Contra Costa",2001,37.9693,-122.2901,456.77,391.52,163.13,114.19,32.63
"El Sobrante","Contra Costa",2002,37.9693,-122.2901,440.46,342.58,81.57,106.04,16.31
"El Sobrante","Contra Costa",2003,37.9693,-122.2901,301.79,432.30,130.51,114.19,32.63
"El Sobrante","Contra Costa",2004,37.9693,-122.2901,358.89,415.99,171.29,73.41,48.94
"El Sobrante","Contra Costa",2005,37.9693,-122.2901,372.95,316.66,77.40,49.26,35.18
"El Sobrante","Contra Costa",2006,37.9693,-122.2901,281.47,274.44,91.48,98.52,49.26
"El Sobrante","Contra Costa",2007,37.9693,-122.2901,274.44,253.32,119.63,98.52,21.11
"El Sobrante","Contra Costa",2008,37.9693,-122.2901,309.62,232.21,147.77,49.26,21.11
"El Sobrante","Contra Costa",2009,37.9693,-122.2901,323.69,316.66,35.18,91.48,56.29
"El Sobrante","Contra Costa",2010,37.9693,-122.2901,386.77,370.98,86.83,55.25,23.68
"El Sobrante","Contra Costa",2011,37.9693,-122.2901,325.54,318.31,79.58,50.64,21.70
"El Sobrante","Contra Costa",2012,37.9693,-122.2901,310.30,401.12,136.23,121.09,105.96
"El Sobrante","Contra Costa",2013,37.9693,-122.2901,289.36,393.23,59.36,74.19,22.26
"El Sobrante","Contra Costa",2013,37.9771,-122.2952,289.36,393.23,59.36,74.19,22.26
"El Sobrante","Contra Costa",2014,37.9693,-122.2901,266.73,358.18,106.69,68.59,30.48
"El Sobrante","Contra Costa",2015,37.9693,-122.2901,313.71,366.00,37.35,89.63,22.41
"El Sobrante","Contra Costa",2015,37.9771,-122.2952,313.71,366.00,37.35,89.63,22.41
"El Verano","Sonoma",2001,38.2993,-122.4867,50.58,0.00,0.00,25.29,0.00
"El Verano","Sonoma",2013,38.2993,-122.4867,45.43,22.72,0.00,0.00,0.00
"El Verano","Sonoma",2014,38.2993,-122.4867,0.00,0.00,0.00,0.00,0.00
"El Verano","Sonoma",2015,38.2993,-122.4867,0.00,49.90,0.00,0.00,0.00
"Eldridge","Sonoma",2000,38.3348,-122.5055,260.76,0.00,130.38,65.19,65.19
"Eldridge","Sonoma",2001,38.3348,-122.5055,195.57,195.57,0.00,65.19,65.19
"Eldridge","Sonoma",2002,38.3348,-122.5055,260.76,65.19,0.00,195.57,130.38
"Eldridge","Sonoma",2003,38.3348,-122.5055,195.57,130.38,0.00,0.00,195.57
"Eldridge","Sonoma",2004,38.3348,-122.5055,260.76,130.38,0.00,0.00,130.38
"Eldridge","Sonoma",2005,38.3348,-122.5055,147.93,147.93,147.93,73.96,73.96
"Eldridge","Sonoma",2006,38.3348,-122.5055,369.82,295.86,73.96,0.00,0.00
"Eldridge","Sonoma",2007,38.3348,-122.5055,221.89,221.89,0.00,0.00,73.96
"Eldridge","Sonoma",2008,38.3348,-122.5055,295.86,221.89,0.00,73.96,0.00
"Eldridge","Sonoma",2009,38.3348,-122.5055,0.00,295.86,147.93,0.00,0.00
"Eldridge","Sonoma",2010,38.3348,-122.5055,405.52,486.62,0.00,0.00,0.00
"Eldridge","Sonoma",2011,38.3348,-122.5055,52.66,105.32,0.00,0.00,0.00
"Eldridge","Sonoma",2012,38.3348,-122.5055,190.36,0.00,63.45,0.00,63.45
"Eldridge","Sonoma",2013,38.3348,-122.5055,0.00,61.92,0.00,185.76,0.00
"Eldridge","Sonoma",2014,38.3348,-122.5055,150.04,150.04,0.00,0.00,0.00
"Eldridge","Sonoma",2015,38.3348,-122.5055,0.00,0.00,77.70,233.10,77.70
"Elk Grove","Sacramento",2000,38.4232,-121.3599,138.37,171.71,36.68,26.67,11.67
"Elk Grove","Sacramento",2000,38.4243,-121.437,138.37,171.71,36.68,26.67,11.67
"Elk Grove","Sacramento",2001,38.4232,-121.3599,140.04,183.38,73.35,41.68,25.01
"Elk Grove","Sacramento",2001,38.4243,-121.437,140.04,183.38,73.35,41.68,25.01
"Elk Grove","Sacramento",2002,38.4232,-121.3599,166.71,171.71,65.02,50.01,25.01
"Elk Grove","Sacramento",2002,38.4243,-121.437,166.71,171.71,65.02,50.01,25.01
"Elk Grove","Sacramento",2003,38.4232,-121.3599,196.72,206.72,55.01,35.01,20.01
"Elk Grove","Sacramento",2003,38.4243,-121.437,196.72,206.72,55.01,35.01,20.01
"Elk Grove","Sacramento",2004,38.4081,-121.4294,213.39,233.40,58.35,40.01,23.34
"Elk Grove","Sacramento",2004,38.4232,-121.3599,213.39,233.40,58.35,40.01,23.34
"Elk Grove","Sacramento",2004,38.4243,-121.437,213.39,233.40,58.35,40.01,23.34
"Elk Grove","Sacramento",2005,38.4081,-121.4294,95.38,117.69,36.15,17.69,12.31
"Elk Grove","Sacramento",2005,38.4232,-121.3599,95.38,117.69,36.15,17.69,12.31
"Elk Grove","Sacramento",2005,38.4243,-121.437,95.38,117.69,36.15,17.69,12.31
"Elk Grove","Sacramento",2006,38.4081,-121.4294,113.07,115.38,33.84,20.00,10.00
"Elk Grove","Sacramento",2006,38.4232,-121.3599,113.07,115.38,33.84,20.00,10.00
"Elk Grove","Sacramento",2006,38.4243,-121.437,113.07,115.38,33.84,20.00,10.00
"Elk Grove","Sacramento",2007,38.4081,-121.4294,99.99,112.30,36.92,22.31,12.31
"Elk Grove","Sacramento",2007,38.4232,-121.3599,99.99,112.30,36.92,22.31,12.31
"Elk Grove","Sacramento",2007,38.4243,-121.437,99.99,112.30,36.92,22.31,12.31
"Elk Grove","Sacramento",2008,38.4081,-121.4294,97.69,122.30,24.61,27.69,12.31
"Elk Grove","Sacramento",2008,38.4232,-121.3599,97.69,122.30,24.61,27.69,12.31
"Elk Grove","Sacramento",2008,38.4243,-121.437,97.69,122.30,24.61,27.69,12.31
"Elk Grove","Sacramento",2009,38.4081,-121.4294,99.99,122.30,29.23,20.77,12.31
"Elk Grove","Sacramento",2009,38.4232,-121.3599,99.99,122.30,29.23,20.77,12.31
"Elk Grove","Sacramento",2009,38.4243,-121.437,99.99,122.30,29.23,20.77,12.31
"Elk Grove","Sacramento",2010,38.4081,-121.4294,99.99,132.01,29.41,22.22,8.50
"Elk Grove","Sacramento",2010,38.4232,-121.3599,99.99,132.01,29.41,22.22,8.50
"Elk Grove","Sacramento",2010,38.4243,-121.437,99.99,132.01,29.41,22.22,8.50
"Elk Grove","Sacramento",2011,38.4081,-121.4294,119.42,131.02,22.52,21.84,21.84
"Elk Grove","Sacramento",2011,38.4232,-121.3599,119.42,131.02,22.52,21.84,21.84
"Elk Grove","Sacramento",2011,38.4243,-121.437,119.42,131.02,22.52,21.84,21.84
"Elk Grove","Sacramento",2012,38.4081,-121.4294,112.11,134.53,25.72,20.44,23.74
"Elk Grove","Sacramento",2012,38.4232,-121.3599,112.11,134.53,25.72,20.44,23.74
"Elk Grove","Sacramento",2012,38.4243,-121.437,112.11,134.53,25.72,20.44,23.74
"Elk Grove","Sacramento",2013,38.407,-121.3752,99.77,126.81,34.76,29.61,12.87
"Elk Grove","Sacramento",2013,38.4081,-121.4294,99.77,126.81,34.76,29.61,12.87
"Elk Grove","Sacramento",2013,38.4232,-121.3599,99.77,126.81,34.76,29.61,12.87
"Elk Grove","Sacramento",2013,38.4243,-121.437,99.77,126.81,34.76,29.61,12.87
"Elk Grove","Sacramento",2014,38.4081,-121.4294,104.76,136.32,27.77,18.93,11.99
"Elk Grove","Sacramento",2014,38.4232,-121.3599,104.76,136.32,27.77,18.93,11.99
"Elk Grove","Sacramento",2014,38.4243,-121.437,104.76,136.32,27.77,18.93,11.99
"Elk Grove","Sacramento",2015,38.407,-121.3752,106.78,126.64,37.87,25.45,13.04
"Elk Grove","Sacramento",2015,38.4081,-121.4294,106.78,126.64,37.87,25.45,13.04
"Elk Grove","Sacramento",2015,38.4232,-121.3599,106.78,126.64,37.87,25.45,13.04
"Elk Grove","Sacramento",2015,38.4243,-121.437,106.78,126.64,37.87,25.45,13.04
"Elmira","Solano",2005,38.3482,-121.91,1025.64,512.82,512.82,512.82,0.00
"Elmira","Solano",2012,38.3482,-121.91,434.78,0.00,434.78,434.78,434.78
"Elmira","Solano",2013,38.3482,-121.91,0.00,0.00,0.00,523.56,0.00
"Elmira","Solano",2014,38.3482,-121.91,413.22,0.00,0.00,0.00,0.00
"Elmira","Solano",2015,38.3482,-121.91,869.57,289.86,0.00,289.86,0.00
"Emeryville","Alameda",2000,37.8365,-122.2804,1075.27,741.06,276.08,87.18,43.59
"Emeryville","Alameda",2001,37.8365,-122.2804,988.08,857.31,247.02,43.59,72.65
"Emeryville","Alameda",2002,37.8365,-122.2804,929.96,770.12,232.49,101.71,58.12
"Emeryville","Alameda",2003,37.8365,-122.2804,552.17,755.59,305.14,130.78,14.53
"Emeryville","Alameda",2004,37.8365,-122.2804,770.12,741.06,290.61,145.31,29.06
"Emeryville","Alameda",2005,37.8365,-122.2804,612.09,491.86,262.32,65.58,109.30
"Emeryville","Alameda",2006,37.8365,-122.2804,590.23,470.00,185.81,65.58,54.65
"Emeryville","Alameda",2007,37.8365,-122.2804,524.65,612.09,120.23,76.51,43.72
"Emeryville","Alameda",2008,37.8365,-122.2804,557.44,601.16,185.81,76.51,54.65
"Emeryville","Alameda",2009,37.8365,-122.2804,404.42,437.21,76.51,76.51,21.86
"Emeryville","Alameda",2010,37.8365,-122.2804,565.48,446.43,119.05,138.89,29.76
"Emeryville","Alameda",2011,37.8365,-122.2804,412.46,453.70,216.54,92.80,123.74
"Emeryville","Alameda",2012,37.8365,-122.2804,371.15,401.24,110.34,100.31,70.22
"Emeryville","Alameda",2013,37.8313,-122.2852,460.51,450.72,97.98,107.78,48.99
"Emeryville","Alameda",2013,37.8365,-122.2804,460.51,450.72,97.98,107.78,48.99
"Emeryville","Alameda",2014,37.8365,-122.2804,485.85,295.32,95.27,76.21,9.53
"Emeryville","Alameda",2015,37.8313,-122.2852,406.28,397.05,129.27,92.34,9.23
"Emeryville","Alameda",2015,37.8365,-122.2804,406.28,397.05,129.27,92.34,9.23
"Empire","Stanislaus",2000,37.6382,-120.9005,179.35,25.62,76.86,0.00,0.00
"Empire","Stanislaus",2001,37.6382,-120.9005,153.73,51.24,25.62,51.24,51.24
"Empire","Stanislaus",2002,37.6382,-120.9005,128.11,102.49,25.62,51.24,25.62
"Empire","Stanislaus",2003,37.6382,-120.9005,153.73,76.86,25.62,76.86,25.62
"Empire","Stanislaus",2004,37.6382,-120.9005,128.11,102.49,25.62,25.62,25.62
"Empire","Stanislaus",2005,37.6382,-120.9005,107.58,161.38,26.90,53.79,0.00
"Empire","Stanislaus",2006,37.6382,-120.9005,161.38,134.48,0.00,0.00,26.90
"Empire","Stanislaus",2007,37.6382,-120.9005,188.27,80.69,0.00,53.79,0.00
"Empire","Stanislaus",2008,37.6382,-120.9005,215.17,107.58,0.00,80.69,0.00
"Empire","Stanislaus",2009,37.6382,-120.9005,134.48,134.48,80.69,0.00,0.00
"Empire","Stanislaus",2010,37.6382,-120.9005,47.74,71.62,23.87,95.49,23.87
"Empire","Stanislaus",2011,37.6382,-120.9005,73.69,73.69,24.56,49.13,24.56
"Empire","Stanislaus",2012,37.6382,-120.9005,125.00,50.00,75.00,75.00,0.00
"Empire","Stanislaus",2013,37.6382,-120.9005,161.63,92.36,23.09,0.00,69.27
"Empire","Stanislaus",2014,37.6382,-120.9005,162.94,139.66,69.83,69.83,0.00
"Empire","Stanislaus",2015,37.6382,-120.9005,85.56,85.56,64.17,42.78,42.78
"Encinitas","San Diego",2000,33.0535,-117.2689,163.75,139.62,39.65,37.92,8.62
"Encinitas","San Diego",2001,33.0535,-117.2689,184.44,139.62,46.54,25.86,12.07
"Encinitas","San Diego",2002,33.0535,-117.2689,137.90,144.79,48.26,37.92,15.51
"Encinitas","San Diego",2003,33.0535,-117.2689,182.71,136.17,53.44,43.09,17.24
"Encinitas","San Diego",2004,33.0535,-117.2689,151.69,139.62,56.88,18.96,18.96
"Encinitas","San Diego",2005,33.0535,-117.2689,137.08,112.01,25.08,35.11,11.70
"Encinitas","San Diego",2006,33.0535,-117.2689,125.38,100.30,21.73,20.06,11.70
"Encinitas","San Diego",2007,33.0535,-117.2689,143.77,140.43,36.78,28.42,6.69
"Encinitas","San Diego",2008,33.0535,-117.2689,123.71,125.38,53.50,28.42,11.70
"Encinitas","San Diego",2009,33.0535,-117.2689,115.35,137.08,31.76,21.73,8.36
"Encinitas","San Diego",2010,33.0535,-117.2689,109.21,122.65,42.00,28.56,6.72
"Encinitas","San Diego",2011,33.0535,-117.2689,135.08,138.46,45.59,35.46,25.33
"Encinitas","San Diego",2012,33.0535,-117.2689,133.82,140.51,26.76,36.80,33.45
"Encinitas","San Diego",2013,33.036,-117.292,147.54,147.54,41.44,26.52,13.26
"Encinitas","San Diego",2013,33.0535,-117.2689,147.54,147.54,41.44,26.52,13.26
"Encinitas","San Diego",2014,33.036,-117.292,119.66,127.85,45.90,32.78,9.83
"Encinitas","San Diego",2014,33.0535,-117.2689,119.66,127.85,45.90,32.78,9.83
"Encinitas","San Diego",2015,33.0535,-117.2689,113.49,132.94,34.05,34.05,11.35
